GEO_ID,NAME,Population
480410020092,"Block Group 2, Census Tract 20.09, Brazos County, Texas",3651
480410020101,"Block Group 1, Census Tract 20.10, Brazos County, Texas",1042
480410020102,"Block Group 2, Census Tract 20.10, Brazos County, Texas",1956
480410020111,"Block Group 1, Census Tract 20.11, Brazos County, Texas",2022
480410020112,"Block Group 2, Census Tract 20.11, Brazos County, Texas",3217
480410020121,"Block Group 1, Census Tract 20.12, Brazos County, Texas",1664
480410020122,"Block Group 2, Census Tract 20.12, Brazos County, Texas",2937
480410020123,"Block Group 3, Census Tract 20.12, Brazos County, Texas",2280
480410020131,"Block Group 1, Census Tract 20.13, Brazos County, Texas",5914
480410020132,"Block Group 2, Census Tract 20.13, Brazos County, Texas",1717
480410020141,"Block Group 1, Census Tract 20.14, Brazos County, Texas",776
480410020142,"Block Group 2, Census Tract 20.14, Brazos County, Texas",1814
480410020151,"Block Group 1, Census Tract 20.15, Brazos County, Texas",9469
480419800001,"Block Group 1, Census Tract 9800, Brazos County, Texas",0
480439503001,"Block Group 1, Census Tract 9503, Brewster County, Texas",1853
480439503002,"Block Group 2, Census Tract 9503, Brewster County, Texas",2145
480439503003,"Block Group 3, Census Tract 9503, Brewster County, Texas",498
480439504001,"Block Group 1, Census Tract 9504, Brewster County, Texas",642
480439504002,"Block Group 2, Census Tract 9504, Brewster County, Texas",1187
480439505001,"Block Group 1, Census Tract 9505, Brewster County, Texas",1037
480439505002,"Block Group 2, Census Tract 9505, Brewster County, Texas",438
480439505003,"Block Group 3, Census Tract 9505, Brewster County, Texas",384
480439505004,"Block Group 4, Census Tract 9505, Brewster County, Texas",1047
480459502001,"Block Group 1, Census Tract 9502, Briscoe County, Texas",1457
480479501001,"Block Group 1, Census Tract 9501, Brooks County, Texas",1877
480479501002,"Block Group 2, Census Tract 9501, Brooks County, Texas",241
480479502001,"Block Group 1, Census Tract 9502, Brooks County, Texas",1068
480479502002,"Block Group 2, Census Tract 9502, Brooks County, Texas",207
480479502003,"Block Group 3, Census Tract 9502, Brooks County, Texas",920
480479502004,"Block Group 4, Census Tract 9502, Brooks County, Texas",2207
480479502005,"Block Group 5, Census Tract 9502, Brooks County, Texas",621
480499501001,"Block Group 1, Census Tract 9501, Brown County, Texas",1142
480499501002,"Block Group 2, Census Tract 9501, Brown County, Texas",912
480499502001,"Block Group 1, Census Tract 9502, Brown County, Texas",647
480499502002,"Block Group 2, Census Tract 9502, Brown County, Texas",1588
480499502003,"Block Group 3, Census Tract 9502, Brown County, Texas",2089
480499503001,"Block Group 1, Census Tract 9503, Brown County, Texas",1603
480499503002,"Block Group 2, Census Tract 9503, Brown County, Texas",1301
480499505001,"Block Group 1, Census Tract 9505, Brown County, Texas",697
480499505002,"Block Group 2, Census Tract 9505, Brown County, Texas",764
480499505003,"Block Group 3, Census Tract 9505, Brown County, Texas",1341
480499506001,"Block Group 1, Census Tract 9506, Brown County, Texas",608
480499506002,"Block Group 2, Census Tract 9506, Brown County, Texas",715
480499506003,"Block Group 3, Census Tract 9506, Brown County, Texas",1010
480499507001,"Block Group 1, Census Tract 9507, Brown County, Texas",840
480499507002,"Block Group 2, Census Tract 9507, Brown County, Texas",444
480499508001,"Block Group 1, Census Tract 9508, Brown County, Texas",927
480499508002,"Block Group 2, Census Tract 9508, Brown County, Texas",633
480499508003,"Block Group 3, Census Tract 9508, Brown County, Texas",1127
480499509001,"Block Group 1, Census Tract 9509, Brown County, Texas",728
480499509002,"Block Group 2, Census Tract 9509, Brown County, Texas",1086
480499509003,"Block Group 3, Census Tract 9509, Brown County, Texas",1545
480499509004,"Block Group 4, Census Tract 9509, Brown County, Texas",843
480499510001,"Block Group 1, Census Tract 9510, Brown County, Texas",659
480499510002,"Block Group 2, Census Tract 9510, Brown County, Texas",1169
480499510003,"Block Group 3, Census Tract 9510, Brown County, Texas",959
480499511001,"Block Group 1, Census Tract 9511, Brown County, Texas",842
480499511002,"Block Group 2, Census Tract 9511, Brown County, Texas",1710
480499511003,"Block Group 3, Census Tract 9511, Brown County, Texas",1843
480499512001,"Block Group 1, Census Tract 9512, Brown County, Texas",2624
480499512002,"Block Group 2, Census Tract 9512, Brown County, Texas",2090
480499513001,"Block Group 1, Census Tract 9513, Brown County, Texas",1060
480499513002,"Block Group 2, Census Tract 9513, Brown County, Texas",2309
480519701001,"Block Group 1, Census Tract 9701, Burleson County, Texas",1201
480519702001,"Block Group 1, Census Tract 9702, Burleson County, Texas",1615
480519702002,"Block Group 2, Census Tract 9702, Burleson County, Texas",776
480519702003,"Block Group 3, Census Tract 9702, Burleson County, Texas",994
480519702004,"Block Group 4, Census Tract 9702, Burleson County, Texas",1145
480519703001,"Block Group 1, Census Tract 9703, Burleson County, Texas",981
480519703002,"Block Group 2, Census Tract 9703, Burleson County, Texas",1819
480519703003,"Block Group 3, Census Tract 9703, Burleson County, Texas",1712
480519704001,"Block Group 1, Census Tract 9704, Burleson County, Texas",1923
480519704002,"Block Group 2, Census Tract 9704, Burleson County, Texas",1569
480519705001,"Block Group 1, Census Tract 9705, Burleson County, Texas",793
480519705002,"Block Group 2, Census Tract 9705, Burleson County, Texas",1586
480519705003,"Block Group 3, Census Tract 9705, Burleson County, Texas",925
480519705004,"Block Group 4, Census Tract 9705, Burleson County, Texas",1019
480539601001,"Block Group 1, Census Tract 9601, Burnet County, Texas",2205
480539601002,"Block Group 2, Census Tract 9601, Burnet County, Texas",2424
480539601003,"Block Group 3, Census Tract 9601, Burnet County, Texas",2823
480539602001,"Block Group 1, Census Tract 9602, Burnet County, Texas",1874
480539602002,"Block Group 2, Census Tract 9602, Burnet County, Texas",1085
480539603001,"Block Group 1, Census Tract 9603, Burnet County, Texas",1987
480539603002,"Block Group 2, Census Tract 9603, Burnet County, Texas",1287
480539603003,"Block Group 3, Census Tract 9603, Burnet County, Texas",1291
480539603004,"Block Group 4, Census Tract 9603, Burnet County, Texas",612
480539603005,"Block Group 5, Census Tract 9603, Burnet County, Texas",1498
480539604001,"Block Group 1, Census Tract 9604, Burnet County, Texas",1246
480539604002,"Block Group 2, Census Tract 9604, Burnet County, Texas",1903
480539604003,"Block Group 3, Census Tract 9604, Burnet County, Texas",2333
480539605001,"Block Group 1, Census Tract 9605, Burnet County, Texas",2247
480539605002,"Block Group 2, Census Tract 9605, Burnet County, Texas",1178
480539605003,"Block Group 3, Census Tract 9605, Burnet County, Texas",1800
480539605004,"Block Group 4, Census Tract 9605, Burnet County, Texas",1062
480539606001,"Block Group 1, Census Tract 9606, Burnet County, Texas",2137
480539606002,"Block Group 2, Census Tract 9606, Burnet County, Texas",1841
480539607001,"Block Group 1, Census Tract 9607, Burnet County, Texas",1675
480539607002,"Block Group 2, Census Tract 9607, Burnet County, Texas",1406
480539607003,"Block Group 3, Census Tract 9607, Burnet County, Texas",1250
480539607004,"Block Group 4, Census Tract 9607, Burnet County, Texas",1424
480539607005,"Block Group 5, Census Tract 9607, Burnet County, Texas",1576
480539608001,"Block Group 1, Census Tract 9608, Burnet County, Texas",1842
480539608002,"Block Group 2, Census Tract 9608, Burnet County, Texas",2589
480539608003,"Block Group 3, Census Tract 9608, Burnet County, Texas",1935
480559601011,"Block Group 1, Census Tract 9601.01, Caldwell County, Texas",2073
480559601012,"Block Group 2, Census Tract 9601.01, Caldwell County, Texas",4090
480559601013,"Block Group 3, Census Tract 9601.01, Caldwell County, Texas",1725
480559601021,"Block Group 1, Census Tract 9601.02, Caldwell County, Texas",2862
480559601022,"Block Group 2, Census Tract 9601.02, Caldwell County, Texas",1447
480559602001,"Block Group 1, Census Tract 9602, Caldwell County, Texas",1495
480559602002,"Block Group 2, Census Tract 9602, Caldwell County, Texas",1913
480559602003,"Block Group 3, Census Tract 9602, Caldwell County, Texas",1493
480559602004,"Block Group 4, Census Tract 9602, Caldwell County, Texas",668
480559603001,"Block Group 1, Census Tract 9603, Caldwell County, Texas",1658
480559603002,"Block Group 2, Census Tract 9603, Caldwell County, Texas",1122
480559603003,"Block Group 3, Census Tract 9603, Caldwell County, Texas",1646
480559604001,"Block Group 1, Census Tract 9604, Caldwell County, Texas",1739
480559604002,"Block Group 2, Census Tract 9604, Caldwell County, Texas",1984
480559605001,"Block Group 1, Census Tract 9605, Caldwell County, Texas",1395
480559605002,"Block Group 2, Census Tract 9605, Caldwell County, Texas",1493
480559605003,"Block Group 3, Census Tract 9605, Caldwell County, Texas",2244
480559605004,"Block Group 4, Census Tract 9605, Caldwell County, Texas",2544
480559606001,"Block Group 1, Census Tract 9606, Caldwell County, Texas",1274
480559606002,"Block Group 2, Census Tract 9606, Caldwell County, Texas",1221
480559607001,"Block Group 1, Census Tract 9607, Caldwell County, Texas",983
480559607002,"Block Group 2, Census Tract 9607, Caldwell County, Texas",476
480559607003,"Block Group 3, Census Tract 9607, Caldwell County, Texas",1748
480559607004,"Block Group 4, Census Tract 9607, Caldwell County, Texas",1098
480559607005,"Block Group 5, Census Tract 9607, Caldwell County, Texas",1753
480570001001,"Block Group 1, Census Tract 1, Calhoun County, Texas",1316
480570001002,"Block Group 2, Census Tract 1, Calhoun County, Texas",3012
480570001003,"Block Group 3, Census Tract 1, Calhoun County, Texas",1123
480570002001,"Block Group 1, Census Tract 2, Calhoun County, Texas",1033
480570002002,"Block Group 2, Census Tract 2, Calhoun County, Texas",1571
480570002003,"Block Group 3, Census Tract 2, Calhoun County, Texas",802
480570002004,"Block Group 4, Census Tract 2, Calhoun County, Texas",937
480570003001,"Block Group 1, Census Tract 3, Calhoun County, Texas",961
480570003002,"Block Group 2, Census Tract 3, Calhoun County, Texas",696
480570004001,"Block Group 1, Census Tract 4, Calhoun County, Texas",1889
480570004002,"Block Group 2, Census Tract 4, Calhoun County, Texas",1568
480570004003,"Block Group 3, Census Tract 4, Calhoun County, Texas",2002
480570004004,"Block Group 4, Census Tract 4, Calhoun County, Texas",1416
480570005001,"Block Group 1, Census Tract 5, Calhoun County, Texas",1051
480570005002,"Block Group 2, Census Tract 5, Calhoun County, Texas",757
480570005003,"Block Group 3, Census Tract 5, Calhoun County, Texas",908
480570005004,"Block Group 4, Census Tract 5, Calhoun County, Texas",626
480579900000,"Block Group 0, Census Tract 9900, Calhoun County, Texas",0
480590301011,"Block Group 1, Census Tract 301.01, Callahan County, Texas",933
480590301012,"Block Group 2, Census Tract 301.01, Callahan County, Texas",1338
480590301013,"Block Group 3, Census Tract 301.01, Callahan County, Texas",1049
480590301014,"Block Group 4, Census Tract 301.01, Callahan County, Texas",1568
480590301021,"Block Group 1, Census Tract 301.02, Callahan County, Texas",680
480590301022,"Block Group 2, Census Tract 301.02, Callahan County, Texas",1053
480590301023,"Block Group 3, Census Tract 301.02, Callahan County, Texas",1366
480590301024,"Block Group 4, Census Tract 301.02, Callahan County, Texas",1126
480590302001,"Block Group 1, Census Tract 302, Callahan County, Texas",996
480590302002,"Block Group 2, Census Tract 302, Callahan County, Texas",1737
480590302003,"Block Group 3, Census Tract 302, Callahan County, Texas",1212
480590302004,"Block Group 4, Census Tract 302, Callahan County, Texas",798
480610101001,"Block Group 1, Census Tract 101, Cameron County, Texas",2502
480610101002,"Block Group 2, Census Tract 101, Cameron County, Texas",2136
480610101003,"Block Group 3, Census Tract 101, Cameron County, Texas",3070
480610101004,"Block Group 4, Census Tract 101, Cameron County, Texas",876
480610101005,"Block Group 5, Census Tract 101, Cameron County, Texas",992
480610102011,"Block Group 1, Census Tract 102.01, Cameron County, Texas",2280
480610102031,"Block Group 1, Census Tract 102.03, Cameron County, Texas",1802
480610102032,"Block Group 2, Census Tract 102.03, Cameron County, Texas",2039
480610102033,"Block Group 3, Census Tract 102.03, Cameron County, Texas",2344
480610102034,"Block Group 4, Census Tract 102.03, Cameron County, Texas",1974
480610103011,"Block Group 1, Census Tract 103.01, Cameron County, Texas",1493
480610103012,"Block Group 2, Census Tract 103.01, Cameron County, Texas",3832
480610103021,"Block Group 1, Census Tract 103.02, Cameron County, Texas",1291
480610103022,"Block Group 2, Census Tract 103.02, Cameron County, Texas",2408
480610103023,"Block Group 3, Census Tract 103.02, Cameron County, Texas",2517
480610103024,"Block Group 4, Census Tract 103.02, Cameron County, Texas",3201
480610104011,"Block Group 1, Census Tract 104.01, Cameron County, Texas",3903
480610104012,"Block Group 2, Census Tract 104.01, Cameron County, Texas",2607
480610104021,"Block Group 1, Census Tract 104.02, Cameron County, Texas",2299
480610104022,"Block Group 2, Census Tract 104.02, Cameron County, Texas",3545
480610104023,"Block Group 3, Census Tract 104.02, Cameron County, Texas",2329
480610105001,"Block Group 1, Census Tract 105, Cameron County, Texas",452
480610105002,"Block Group 2, Census Tract 105, Cameron County, Texas",2215
480610106011,"Block Group 1, Census Tract 106.01, Cameron County, Texas",1372
480610106012,"Block Group 2, Census Tract 106.01, Cameron County, Texas",2465
480610106013,"Block Group 3, Census Tract 106.01, Cameron County, Texas",1475
480610106014,"Block Group 4, Census Tract 106.01, Cameron County, Texas",1784
480610106015,"Block Group 5, Census Tract 106.01, Cameron County, Texas",1346
480610106021,"Block Group 1, Census Tract 106.02, Cameron County, Texas",1532
480610107001,"Block Group 1, Census Tract 107, Cameron County, Texas",571
480610107002,"Block Group 2, Census Tract 107, Cameron County, Texas",963
480610107003,"Block Group 3, Census Tract 107, Cameron County, Texas",1351
480610108001,"Block Group 1, Census Tract 108, Cameron County, Texas",689
480610108002,"Block Group 2, Census Tract 108, Cameron County, Texas",1664
480610108003,"Block Group 3, Census Tract 108, Cameron County, Texas",1408
480610108004,"Block Group 4, Census Tract 108, Cameron County, Texas",3648
480610109001,"Block Group 1, Census Tract 109, Cameron County, Texas",502
480610109002,"Block Group 2, Census Tract 109, Cameron County, Texas",946
480610110001,"Block Group 1, Census Tract 110, Cameron County, Texas",676
480610110002,"Block Group 2, Census Tract 110, Cameron County, Texas",667
480610110003,"Block Group 3, Census Tract 110, Cameron County, Texas",1453
480610111001,"Block Group 1, Census Tract 111, Cameron County, Texas",734
480610111002,"Block Group 2, Census Tract 111, Cameron County, Texas",995
480610111003,"Block Group 3, Census Tract 111, Cameron County, Texas",635
480610112001,"Block Group 1, Census Tract 112, Cameron County, Texas",845
480610112002,"Block Group 2, Census Tract 112, Cameron County, Texas",821
480610113011,"Block Group 1, Census Tract 113.01, Cameron County, Texas",719
480610113012,"Block Group 2, Census Tract 113.01, Cameron County, Texas",689
480610113021,"Block Group 1, Census Tract 113.02, Cameron County, Texas",1179
480610113022,"Block Group 2, Census Tract 113.02, Cameron County, Texas",1383
480610113023,"Block Group 3, Census Tract 113.02, Cameron County, Texas",1925
480610114001,"Block Group 1, Census Tract 114, Cameron County, Texas",673
480610114002,"Block Group 2, Census Tract 114, Cameron County, Texas",2463
480610114003,"Block Group 3, Census Tract 114, Cameron County, Texas",1019
480610114004,"Block Group 4, Census Tract 114, Cameron County, Texas",2232
480610115001,"Block Group 1, Census Tract 115, Cameron County, Texas",804
480610115002,"Block Group 2, Census Tract 115, Cameron County, Texas",719
480610115003,"Block Group 3, Census Tract 115, Cameron County, Texas",921
480610115004,"Block Group 4, Census Tract 115, Cameron County, Texas",603
480610115005,"Block Group 5, Census Tract 115, Cameron County, Texas",3253
480610116001,"Block Group 1, Census Tract 116, Cameron County, Texas",1123
480610116002,"Block Group 2, Census Tract 116, Cameron County, Texas",875
480610116003,"Block Group 3, Census Tract 116, Cameron County, Texas",1772
480610116004,"Block Group 4, Census Tract 116, Cameron County, Texas",2342
480610117001,"Block Group 1, Census Tract 117, Cameron County, Texas",1120
480610117002,"Block Group 2, Census Tract 117, Cameron County, Texas",1170
480610117003,"Block Group 3, Census Tract 117, Cameron County, Texas",1289
480610117004,"Block Group 4, Census Tract 117, Cameron County, Texas",2543
480610117005,"Block Group 5, Census Tract 117, Cameron County, Texas",1461
480610118011,"Block Group 1, Census Tract 118.01, Cameron County, Texas",4159
480610118012,"Block Group 2, Census Tract 118.01, Cameron County, Texas",1686
480610118021,"Block Group 1, Census Tract 118.02, Cameron County, Texas",567
480610118022,"Block Group 2, Census Tract 118.02, Cameron County, Texas",1715
480610118023,"Block Group 3, Census Tract 118.02, Cameron County, Texas",1099
480610119011,"Block Group 1, Census Tract 119.01, Cameron County, Texas",2073
480610119012,"Block Group 2, Census Tract 119.01, Cameron County, Texas",1232
480610119013,"Block Group 3, Census Tract 119.01, Cameron County, Texas",1657
480610119014,"Block Group 4, Census Tract 119.01, Cameron County, Texas",1130
480610119021,"Block Group 1, Census Tract 119.02, Cameron County, Texas",3167
480610119022,"Block Group 2, Census Tract 119.02, Cameron County, Texas",2090
480610119031,"Block Group 1, Census Tract 119.03, Cameron County, Texas",2668
480610120011,"Block Group 1, Census Tract 120.01, Cameron County, Texas",1147
480610120012,"Block Group 2, Census Tract 120.01, Cameron County, Texas",3654
480610120013,"Block Group 3, Census Tract 120.01, Cameron County, Texas",995
480610120014,"Block Group 4, Census Tract 120.01, Cameron County, Texas",293
480610120021,"Block Group 1, Census Tract 120.02, Cameron County, Texas",3221
480610120022,"Block Group 2, Census Tract 120.02, Cameron County, Texas",1936
480610121011,"Block Group 1, Census Tract 121.01, Cameron County, Texas",472
480610121012,"Block Group 2, Census Tract 121.01, Cameron County, Texas",2421
480610121013,"Block Group 3, Census Tract 121.01, Cameron County, Texas",1721
480610121021,"Block Group 1, Census Tract 121.02, Cameron County, Texas",1400
480610121022,"Block Group 2, Census Tract 121.02, Cameron County, Texas",3457
480610122001,"Block Group 1, Census Tract 122, Cameron County, Texas",2275
480610122002,"Block Group 2, Census Tract 122, Cameron County, Texas",1435
480610122003,"Block Group 3, Census Tract 122, Cameron County, Texas",922
480610122004,"Block Group 4, Census Tract 122, Cameron County, Texas",3937
480610122005,"Block Group 5, Census Tract 122, Cameron County, Texas",2186
480610123011,"Block Group 1, Census Tract 123.01, Cameron County, Texas",1432
480610123012,"Block Group 2, Census Tract 123.01, Cameron County, Texas",2497
480610123041,"Block Group 1, Census Tract 123.04, Cameron County, Texas",569
480610123042,"Block Group 2, Census Tract 123.04, Cameron County, Texas",1992
480610123043,"Block Group 3, Census Tract 123.04, Cameron County, Texas",1784
480610123051,"Block Group 1, Census Tract 123.05, Cameron County, Texas",3051
480610124011,"Block Group 1, Census Tract 124.01, Cameron County, Texas",4296
480610124012,"Block Group 2, Census Tract 124.01, Cameron County, Texas",1700
480610124013,"Block Group 3, Census Tract 124.01, Cameron County, Texas",1171
480610124021,"Block Group 1, Census Tract 124.02, Cameron County, Texas",1955
480610124022,"Block Group 2, Census Tract 124.02, Cameron County, Texas",2950
480610124023,"Block Group 3, Census Tract 124.02, Cameron County, Texas",847
480610125041,"Block Group 1, Census Tract 125.04, Cameron County, Texas",3242
480610125042,"Block Group 2, Census Tract 125.04, Cameron County, Texas",14892
480610125051,"Block Group 1, Census Tract 125.05, Cameron County, Texas",1775
480610125052,"Block Group 2, Census Tract 125.05, Cameron County, Texas",2248
480610125053,"Block Group 3, Census Tract 125.05, Cameron County, Texas",6748
480610125061,"Block Group 1, Census Tract 125.06, Cameron County, Texas",1989
480610125062,"Block Group 2, Census Tract 125.06, Cameron County, Texas",2552
480610125071,"Block Group 1, Census Tract 125.07, Cameron County, Texas",4199
480610125072,"Block Group 2, Census Tract 125.07, Cameron County, Texas",2865
480610125081,"Block Group 1, Census Tract 125.08, Cameron County, Texas",4164
480610126071,"Block Group 1, Census Tract 126.07, Cameron County, Texas",3016
480610126081,"Block Group 1, Census Tract 126.08, Cameron County, Texas",2953
480610126082,"Block Group 2, Census Tract 126.08, Cameron County, Texas",1603
480610126091,"Block Group 1, Census Tract 126.09, Cameron County, Texas",3424
480610126092,"Block Group 2, Census Tract 126.09, Cameron County, Texas",1125
480610126093,"Block Group 3, Census Tract 126.09, Cameron County, Texas",2453
480610126121,"Block Group 1, Census Tract 126.12, Cameron County, Texas",2948
480610126122,"Block Group 2, Census Tract 126.12, Cameron County, Texas",2370
480610126123,"Block Group 3, Census Tract 126.12, Cameron County, Texas",1046
480610126131,"Block Group 1, Census Tract 126.13, Cameron County, Texas",748
480610126132,"Block Group 2, Census Tract 126.13, Cameron County, Texas",1046
480610126133,"Block Group 3, Census Tract 126.13, Cameron County, Texas",2050
480610126134,"Block Group 4, Census Tract 126.13, Cameron County, Texas",1442
480610127001,"Block Group 1, Census Tract 127, Cameron County, Texas",4415
480610127002,"Block Group 2, Census Tract 127, Cameron County, Texas",606
480610128001,"Block Group 1, Census Tract 128, Cameron County, Texas",2376
480610128002,"Block Group 2, Census Tract 128, Cameron County, Texas",1776
480610128003,"Block Group 3, Census Tract 128, Cameron County, Texas",1015
480610129001,"Block Group 1, Census Tract 129, Cameron County, Texas",1328
480610129002,"Block Group 2, Census Tract 129, Cameron County, Texas",2080
480610129003,"Block Group 3, Census Tract 129, Cameron County, Texas",1335
480610130021,"Block Group 1, Census Tract 130.02, Cameron County, Texas",2228
480610130022,"Block Group 2, Census Tract 130.02, Cameron County, Texas",1442
480610130023,"Block Group 3, Census Tract 130.02, Cameron County, Texas",697
480610130031,"Block Group 1, Census Tract 130.03, Cameron County, Texas",2081
480610130041,"Block Group 1, Census Tract 130.04, Cameron County, Texas",942
480610130042,"Block Group 2, Census Tract 130.04, Cameron County, Texas",844
480610130043,"Block Group 3, Census Tract 130.04, Cameron County, Texas",865
480610131021,"Block Group 1, Census Tract 131.02, Cameron County, Texas",808
480610131022,"Block Group 2, Census Tract 131.02, Cameron County, Texas",3713
480610131041,"Block Group 1, Census Tract 131.04, Cameron County, Texas",1710
480610131042,"Block Group 2, Census Tract 131.04, Cameron County, Texas",843
480610131043,"Block Group 3, Census Tract 131.04, Cameron County, Texas",1069
480610131061,"Block Group 1, Census Tract 131.06, Cameron County, Texas",1739
480610131062,"Block Group 2, Census Tract 131.06, Cameron County, Texas",1407
480610131063,"Block Group 3, Census Tract 131.06, Cameron County, Texas",1195
480610132031,"Block Group 1, Census Tract 132.03, Cameron County, Texas",1098
480610132032,"Block Group 2, Census Tract 132.03, Cameron County, Texas",998
480610132041,"Block Group 1, Census Tract 132.04, Cameron County, Texas",1202
480610132042,"Block Group 2, Census Tract 132.04, Cameron County, Texas",884
480610132051,"Block Group 1, Census Tract 132.05, Cameron County, Texas",1786
480610132052,"Block Group 2, Census Tract 132.05, Cameron County, Texas",1732
480610132061,"Block Group 1, Census Tract 132.06, Cameron County, Texas",3258
480610132071,"Block Group 1, Census Tract 132.07, Cameron County, Texas",3227
480610132072,"Block Group 2, Census Tract 132.07, Cameron County, Texas",1885
480610133031,"Block Group 1, Census Tract 133.03, Cameron County, Texas",1083
480610133032,"Block Group 2, Census Tract 133.03, Cameron County, Texas",2996
480610133051,"Block Group 1, Census Tract 133.05, Cameron County, Texas",848
480610133052,"Block Group 2, Census Tract 133.05, Cameron County, Texas",1500
480610133053,"Block Group 3, Census Tract 133.05, Cameron County, Texas",2360
480610133061,"Block Group 1, Census Tract 133.06, Cameron County, Texas",1027
480610133062,"Block Group 2, Census Tract 133.06, Cameron County, Texas",1566
480610133071,"Block Group 1, Census Tract 133.07, Cameron County, Texas",1026
480610133072,"Block Group 2, Census Tract 133.07, Cameron County, Texas",732
480610133081,"Block Group 1, Census Tract 133.08, Cameron County, Texas",2213
480610133082,"Block Group 2, Census Tract 133.08, Cameron County, Texas",1336
480610133091,"Block Group 1, Census Tract 133.09, Cameron County, Texas",1529
480610133092,"Block Group 2, Census Tract 133.09, Cameron County, Texas",1320
480610134011,"Block Group 1, Census Tract 134.01, Cameron County, Texas",1773
480610134012,"Block Group 2, Census Tract 134.01, Cameron County, Texas",623
480610134021,"Block Group 1, Census Tract 134.02, Cameron County, Texas",656
480610134022,"Block Group 2, Census Tract 134.02, Cameron County, Texas",656
480610134023,"Block Group 3, Census Tract 134.02, Cameron County, Texas",687
480610135001,"Block Group 1, Census Tract 135, Cameron County, Texas",999
480610135002,"Block Group 2, Census Tract 135, Cameron County, Texas",774
480610136001,"Block Group 1, Census Tract 136, Cameron County, Texas",161
480610136002,"Block Group 2, Census Tract 136, Cameron County, Texas",1113
480610136003,"Block Group 3, Census Tract 136, Cameron County, Texas",943
480610136004,"Block Group 4, Census Tract 136, Cameron County, Texas",622
480610137001,"Block Group 1, Census Tract 137, Cameron County, Texas",821
480610137002,"Block Group 2, Census Tract 137, Cameron County, Texas",581
480610137003,"Block Group 3, Census Tract 137, Cameron County, Texas",748
480610137004,"Block Group 4, Census Tract 137, Cameron County, Texas",1892
480610138011,"Block Group 1, Census Tract 138.01, Cameron County, Texas",616
480610138012,"Block Group 2, Census Tract 138.01, Cameron County, Texas",1815
480610138021,"Block Group 1, Census Tract 138.02, Cameron County, Texas",845
480610138022,"Block Group 2, Census Tract 138.02, Cameron County, Texas",397
480610138023,"Block Group 3, Census Tract 138.02, Cameron County, Texas",1948
480610139011,"Block Group 1, Census Tract 139.01, Cameron County, Texas",668
480610139012,"Block Group 2, Census Tract 139.01, Cameron County, Texas",1988
480610139021,"Block Group 1, Census Tract 139.02, Cameron County, Texas",1298
480610139022,"Block Group 2, Census Tract 139.02, Cameron County, Texas",1707
480610139023,"Block Group 3, Census Tract 139.02, Cameron County, Texas",1211
480610139031,"Block Group 1, Census Tract 139.03, Cameron County, Texas",2217
480610139032,"Block Group 2, Census Tract 139.03, Cameron County, Texas",1761
480610140011,"Block Group 1, Census Tract 140.01, Cameron County, Texas",570
480610140012,"Block Group 2, Census Tract 140.01, Cameron County, Texas",1245
480610140021,"Block Group 1, Census Tract 140.02, Cameron County, Texas",1072
480610140022,"Block Group 2, Census Tract 140.02, Cameron County, Texas",1239
480610141001,"Block Group 1, Census Tract 141, Cameron County, Texas",5515
480610141002,"Block Group 2, Census Tract 141, Cameron County, Texas",2276
480610141003,"Block Group 3, Census Tract 141, Cameron County, Texas",3485
480610141004,"Block Group 4, Census Tract 141, Cameron County, Texas",1222
480610142001,"Block Group 1, Census Tract 142, Cameron County, Texas",4054
480610142002,"Block Group 2, Census Tract 142, Cameron County, Texas",1543
480610143001,"Block Group 1, Census Tract 143, Cameron County, Texas",1670
480610143002,"Block Group 2, Census Tract 143, Cameron County, Texas",1832
480610143003,"Block Group 3, Census Tract 143, Cameron County, Texas",1075
480610144001,"Block Group 1, Census Tract 144, Cameron County, Texas",13109
480610144002,"Block Group 2, Census Tract 144, Cameron County, Texas",2858
480610144003,"Block Group 3, Census Tract 144, Cameron County, Texas",5072
480610145001,"Block Group 1, Census Tract 145, Cameron County, Texas",7501
480610145002,"Block Group 2, Census Tract 145, Cameron County, Texas",1905
480619800011,"Block Group 1, Census Tract 9800.01, Cameron County, Texas",0
480619801001,"Block Group 1, Census Tract 9801, Cameron County, Texas",0
480619900000,"Block Group 0, Census Tract 9900, Cameron County, Texas",0
480639501011,"Block Group 1, Census Tract 9501.01, Camp County, Texas",1830
480639501012,"Block Group 2, Census Tract 9501.01, Camp County, Texas",1890
480639501021,"Block Group 1, Census Tract 9501.02, Camp County, Texas",2506
480639501022,"Block Group 2, Census Tract 9501.02, Camp County, Texas",1753
480639502001,"Block Group 1, Census Tract 9502, Camp County, Texas",860
480639502002,"Block Group 2, Census Tract 9502, Camp County, Texas",1086
480639502003,"Block Group 3, Census Tract 9502, Camp County, Texas",999
480639502004,"Block Group 4, Census Tract 9502, Camp County, Texas",553
480639502005,"Block Group 5, Census Tract 9502, Camp County, Texas",1401
480659501001,"Block Group 1, Census Tract 9501, Carson County, Texas",450
480659501002,"Block Group 2, Census Tract 9501, Carson County, Texas",857
480659501003,"Block Group 3, Census Tract 9501, Carson County, Texas",824
480659502001,"Block Group 1, Census Tract 9502, Carson County, Texas",2040
480659502002,"Block Group 2, Census Tract 9502, Carson County, Texas",1286
480659502003,"Block Group 3, Census Tract 9502, Carson County, Texas",552
480679501001,"Block Group 1, Census Tract 9501, Cass County, Texas",1435
